datetime_UTC,yyyy,mm,dd,HH,first_valid_minute,last_valid_minute,average_measurement_time,latitude,longitude,elevation_m,intake_height_m,ch4_ppb,ch4_uncertainty,ch4_SD_raw,ch4_n_raw,ch4_SD_minutes,ch4_n_minutes,ch4_min,ch4_max,ch4_flags
2017-12-15T02Z,2017,12,15,2,2017-12-15T02:42:00Z,2017-12-15T02:59:00Z,2017-12-15T02:50:30Z,34.284,-118.473,391,31,2028.26,0.77,29.6,471.0,28.03,17.0,1986.22,2074.55,...
2017-12-15T03Z,2017,12,15,3,2017-12-15T03:00:00Z,2017-12-15T03:59:00Z,2017-12-15T03:43:25Z,34.284,-118.473,391,31,1963.09,0.66,21.82,534.0,21.23,20.0,1933.61,2014.31,...
2017-12-15T04Z,2017,12,15,4,2017-12-15T04:00:00Z,2017-12-15T04:59:00Z,2017-12-15T04:43:25Z,34.284,-118.473,391,31,2102.1,0.91,54.57,507.0,54.79,19.0,1977.47,2168.24,...
2017-12-15T05Z,2017,12,15,5,2017-12-15T05:00:00Z,2017-12-15T05:59:00Z,2017-12-15T05:43:25Z,34.284,-118.473,391,31,1963.79,0.68,79.39,508.0,85.89,19.0,1924.88,2192.36,...
2017-12-15T06Z,2017,12,15,6,2017-12-15T06:00:00Z,2017-12-15T06:59:00Z,2017-12-15T06:43:25Z,34.284,-118.473,391,31,1926.45,0.61,1.12,511.0,1.07,19.0,1924.63,1929.12,...
2017-12-15T07Z,2017,12,15,7,2017-12-15T07:00:00Z,2017-12-15T07:59:00Z,2017-12-15T07:43:25Z,34.284,-118.473,391,31,1924.77,0.61,1.89,511.0,2.02,19.0,1922.25,1929.31,...
2017-12-15T08Z,2017,12,15,8,2017-12-15T08:00:00Z,2017-12-15T08:59:00Z,2017-12-15T08:43:25Z,34.284,-118.473,391,31,2001.99,0.72,54.13,512.0,55.47,19.0,1923.33,2077.11,...
2017-12-15T09Z,2017,12,15,9,2017-12-15T09:00:00Z,2017-12-15T09:59:00Z,2017-12-15T09:43:25Z,34.284,-118.473,391,31,1928.83,0.62,7.3,511.0,7.73,19.0,1924.41,1948.16,...
2017-12-15T10Z,2017,12,15,10,2017-12-15T10:00:00Z,2017-12-15T10:59:00Z,2017-12-15T10:43:25Z,34.284,-118.473,391,31,1970.66,0.67,24.54,513.0,24.87,19.0,1926.64,1997.6,...
2017-12-15T11Z,2017,12,15,11,2017-12-15T11:00:00Z,2017-12-15T11:59:00Z,2017-12-15T11:43:25Z,34.284,-118.473,391,31,2038.03,0.78,50.02,514.0,50.97,19.0,1965.39,2103.74,...
2017-12-15T12Z,2017,12,15,12,2017-12-15T12:00:00Z,2017-12-15T12:02:00Z,2017-12-15T12:01:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,70.0,NaN,3.0,NaN,NaN,...
2017-12-15T13Z,2017,12,15,13,2017-12-15T13:02:00Z,2017-12-15T13:22:00Z,2017-12-15T13:12:00Z,34.284,-118.473,391,31,1925.19,0.61,3.57,515.0,3.19,19.0,1920.29,1932.93,...
2017-12-15T14Z,2017,12,15,14,2017-12-15T14:02:00Z,2017-12-15T14:22:00Z,2017-12-15T14:12:00Z,34.284,-118.473,391,31,2124.8,0.96,21.69,516.0,19.46,19.0,2083.11,2168.36,...
2017-12-15T15Z,2017,12,15,15,2017-12-15T15:02:00Z,2017-12-15T15:22:00Z,2017-12-15T15:12:00Z,34.284,-118.473,391,31,2004.46,0.73,59.13,517.0,59.83,19.0,1939.5,2103.29,...
2017-12-15T16Z,2017,12,15,16,2017-12-15T16:02:00Z,2017-12-15T16:22:00Z,2017-12-15T16:12:00Z,34.284,-118.473,391,31,2027.29,0.76,40.7,517.0,41.43,19.0,1967.8,2110.55,...
2017-12-15T17Z,2017,12,15,17,2017-12-15T17:02:00Z,2017-12-15T17:22:00Z,2017-12-15T17:12:00Z,34.284,-118.473,391,31,1941.84,0.63,20.8,517.0,21.12,19.0,1923.21,1993.45,...
2017-12-15T18Z,2017,12,15,18,2017-12-15T18:02:00Z,2017-12-15T18:22:00Z,2017-12-15T18:12:00Z,34.284,-118.473,391,31,1983.38,0.69,31.35,518.0,31.46,19.0,1950.91,2046.17,...
2017-12-15T19Z,2017,12,15,19,2017-12-15T19:02:00Z,2017-12-15T19:22:00Z,2017-12-15T19:12:00Z,34.284,-118.473,391,31,1940.69,0.63,6.33,519.0,6.37,19.0,1933.58,1953.65,...
2017-12-15T20Z,2017,12,15,20,2017-12-15T20:23:00Z,2017-12-15T20:42:00Z,2017-12-15T20:32:30Z,34.284,-118.473,391,31,1928.92,0.62,4.14,526.0,3.24,19.0,1924.13,1937.95,...
2017-12-15T21Z,2017,12,15,21,2017-12-15T21:23:00Z,2017-12-15T21:42:00Z,2017-12-15T21:32:30Z,34.284,-118.473,391,31,1947.69,0.63,3.09,526.0,2.43,19.0,1944.49,1954.78,...
2017-12-15T22Z,2017,12,15,22,2017-12-15T22:23:00Z,2017-12-15T22:42:00Z,2017-12-15T22:32:30Z,34.284,-118.473,391,31,1969.68,0.66,1.97,526.0,1.83,19.0,1967.64,1974.27,...
2017-12-15T23Z,2017,12,15,23,2017-12-15T23:23:00Z,2017-12-15T23:42:00Z,2017-12-15T23:32:30Z,34.284,-118.473,391,31,1967.86,0.66,4.05,526.0,3.39,19.0,1960.7,1972.86,...
2017-12-16T00Z,2017,12,16,0,2017-12-16T00:23:00Z,2017-12-16T00:43:00Z,2017-12-16T00:33:00Z,34.284,-118.473,391,31,1995.45,0.7,4.69,533.0,4.83,20.0,1989.44,2004.69,...
2017-12-16T01Z,2017,12,16,1,2017-12-16T01:43:00Z,2017-12-16T01:59:00Z,2017-12-16T01:51:00Z,34.284,-118.473,391,31,1990.49,0.69,2.76,443.0,2.63,16.0,1985.07,1995.54,...
2017-12-16T02Z,2017,12,16,2,2017-12-16T02:00:00Z,2017-12-16T02:59:00Z,2017-12-16T02:41:34Z,34.284,-118.473,391,31,2030.72,0.76,15.88,507.0,17.05,19.0,1997.31,2043.02,...
2017-12-16T03Z,2017,12,16,3,2017-12-16T03:00:00Z,2017-12-16T03:59:00Z,2017-12-16T03:41:34Z,34.284,-118.473,391,31,2136.09,0.99,76.92,508.0,75.53,19.0,2038.65,2292.43,...
2017-12-16T04Z,2017,12,16,4,2017-12-16T04:00:00Z,2017-12-16T04:59:00Z,2017-12-16T04:41:34Z,34.284,-118.473,391,31,2247.86,1.26,48.55,509.0,41.99,19.0,2185.76,2334.32,...
2017-12-16T05Z,2017,12,16,5,2017-12-16T05:00:00Z,2017-12-16T05:59:00Z,2017-12-16T05:41:34Z,34.284,-118.473,391,31,2268.84,1.31,112.98,510.0,108.42,19.0,2147.18,2524.14,...
2017-12-16T06Z,2017,12,16,6,2017-12-16T06:00:00Z,2017-12-16T06:59:00Z,2017-12-16T06:41:34Z,34.284,-118.473,391,31,2353.72,1.54,164.85,511.0,164.27,19.0,2225.24,2723.34,...
